d_date_sk,d_year,d_dow,d_moy,d_dom,d_qoy,d_holiday,d_weekend
2433481,1950,2,7,18,3,"N","N"
2433488,1950,2,7,25,3,"N","N"
2433831,1951,2,7,3,3,"N","N"
2433838,1951,2,7,10,3,"N","N"
2433845,1951,2,7,17,3,"N","N"
2433852,1951,2,7,24,3,"N","N"
2433859,1951,2,7,31,3,"N","N"
2434195,1952,2,7,1,3,"N","N"
2434202,1952,2,7,8,3,"N","N"
2434209,1952,2,7,15,3,"N","N"
2434216,1952,2,7,22,3,"N","N"
2434223,1952,2,7,29,3,"N","N"
2434566,1953,2,7,7,3,"N","N"
2434573,1953,2,7,14,3,"N","N"
2434580,1953,2,7,21,3,"N","N"
2434587,1953,2,7,28,3,"N","N"
2434930,1954,2,7,6,3,"N","N"
2434937,1954,2,7,13,3,"N","N"
2434944,1954,2,7,20,3,"N","N"
2434951,1954,2,7,27,3,"N","N"
2435301,1955,2,7,12,3,"N","N"
2435308,1955,2,7,19,3,"N","N"
2435315,1955,2,7,26,3,"N","N"
2435658,1956,2,7,3,3,"N","N"
2435665,1956,2,7,10,3,"N","N"
2435672,1956,2,7,17,3,"N","N"
2435679,1956,2,7,24,3,"N","N"
2435686,1956,2,7,31,3,"N","N"
2436022,1957,2,7,2,3,"N","N"
2436029,1957,2,7,9,3,"N","N"
2436036,1957,2,7,16,3,"N","N"
2436043,1957,2,7,23,3,"N","N"
2436050,1957,2,7,30,3,"N","N"
2436393,1958,2,7,8,3,"N","N"
2436400,1958,2,7,15,3,"N","N"
2436407,1958,2,7,22,3,"N","N"
2436414,1958,2,7,29,3,"N","N"
2436757,1959,2,7,7,3,"N","N"
2436764,1959,2,7,14,3,"N","N"
2436771,1959,2,7,21,3,"N","N"
2436778,1959,2,7,28,3,"N","N"
2437121,1960,2,7,5,3,"N","N"
2437128,1960,2,7,12,3,"N","N"
2437135,1960,2,7,19,3,"N","N"
2437142,1960,2,7,26,3,"N","N"
2437485,1961,2,7,4,3,"N","N"
2437492,1961,2,7,11,3,"N","N"
2437499,1961,2,7,18,3,"N","N"
2437506,1961,2,7,25,3,"N","N"
2437849,1962,2,7,3,3,"N","N"
2437856,1962,2,7,10,3,"N","N"
2437863,1962,2,7,17,3,"N","N"
2437870,1962,2,7,24,3,"N","N"
2437877,1962,2,7,31,3,"N","N"
2438213,1963,2,7,2,3,"N","N"
2438220,1963,2,7,9,3,"N","N"
2438227,1963,2,7,16,3,"N","N"
2438234,1963,2,7,23,3,"N","N"
2438241,1963,2,7,30,3,"N","N"
2438584,1964,2,7,7,3,"N","N"
2438591,1964,2,7,14,3,"N","N"
2438598,1964,2,7,21,3,"N","N"
2438605,1964,2,7,28,3,"N","N"
2438948,1965,2,7,6,3,"N","N"
2438955,1965,2,7,13,3,"N","N"
2438962,1965,2,7,20,3,"N","N"
2438969,1965,2,7,27,3,"N","N"
2439319,1966,2,7,12,3,"N","N"
2439326,1966,2,7,19,3,"N","N"
2439333,1966,2,7,26,3,"N","N"
2439676,1967,2,7,4,3,"N","N"
2439683,1967,2,7,11,3,"N","N"
2439690,1967,2,7,18,3,"N","N"
2439697,1967,2,7,25,3,"N","N"
2440040,1968,2,7,2,3,"N","N"
2440047,1968,2,7,9,3,"N","N"
2440054,1968,2,7,16,3,"N","N"
2440061,1968,2,7,23,3,"N","N"
2440068,1968,2,7,30,3,"N","N"
2440411,1969,2,7,8,3,"N","N"
2440418,1969,2,7,15,3,"N","N"
2440425,1969,2,7,22,3,"N","N"
2440432,1969,2,7,29,3,"N","N"
2440775,1970,2,7,7,3,"N","N"
2440782,1970,2,7,14,3,"N","N"
2440789,1970,2,7,21,3,"N","N"
2440796,1970,2,7,28,3,"N","N"
2441139,1971,2,7,6,3,"N","N"
2441146,1971,2,7,13,3,"N","N"
2441153,1971,2,7,20,3,"N","N"
2441160,1971,2,7,27,3,"N","N"
2441510,1972,2,7,11,3,"N","N"
2441517,1972,2,7,18,3,"N","N"
2441524,1972,2,7,25,3,"N","N"
2441867,1973,2,7,3,3,"N","N"
2441874,1973,2,7,10,3,"N","N"
2441881,1973,2,7,17,3,"N","N"
2441888,1973,2,7,24,3,"N","N"
2441895,1973,2,7,31,3,"N","N"
2442231,1974,2,7,2,3,"N","N"
2442238,1974,2,7,9,3,"N","N"
2442245,1974,2,7,16,3,"N","N"
2442252,1974,2,7,23,3,"N","N"
2442259,1974,2,7,30,3,"N","N"
2442602,1975,2,7,8,3,"N","N"
2442609,1975,2,7,15,3,"N","N"
2442616,1975,2,7,22,3,"N","N"
2442623,1975,2,7,29,3,"N","N"
2442966,1976,2,7,6,3,"N","N"
2442973,1976,2,7,13,3,"N","N"
2442980,1976,2,7,20,3,"N","N"
2442987,1976,2,7,27,3,"N","N"
2443337,1977,2,7,12,3,"N","N"
2443344,1977,2,7,19,3,"N","N"
2443351,1977,2,7,26,3,"N","N"
2443694,1978,2,7,4,3,"N","N"
2443701,1978,2,7,11,3,"N","N"
2443708,1978,2,7,18,3,"N","N"
2443715,1978,2,7,25,3,"N","N"
2444058,1979,2,7,3,3,"N","N"
2444065,1979,2,7,10,3,"N","N"
2444072,1979,2,7,17,3,"N","N"
2444079,1979,2,7,24,3,"N","N"
2444086,1979,2,7,31,3,"N","N"
2444422,1980,2,7,1,3,"N","N"
2444429,1980,2,7,8,3,"N","N"
2444436,1980,2,7,15,3,"N","N"
2444443,1980,2,7,22,3,"N","N"
2444450,1980,2,7,29,3,"N","N"
2444793,1981,2,7,7,3,"N","N"
2444800,1981,2,7,14,3,"N","N"
2444807,1981,2,7,21,3,"N","N"
2444814,1981,2,7,28,3,"N","N"
2445157,1982,2,7,6,3,"N","N"
2445164,1982,2,7,13,3,"N","N"
2445171,1982,2,7,20,3,"N","N"
2445178,1982,2,7,27,3,"N","N"
2445528,1983,2,7,12,3,"N","N"
2445535,1983,2,7,19,3,"N","N"
2445542,1983,2,7,26,3,"N","N"
2445885,1984,2,7,3,3,"N","N"
2445892,1984,2,7,10,3,"N","N"
2445899,1984,2,7,17,3,"N","N"
2445906,1984,2,7,24,3,"N","N"
2445913,1984,2,7,31,3,"N","N"
2446249,1985,2,7,2,3,"N","N"
2446256,1985,2,7,9,3,"N","N"
2446263,1985,2,7,16,3,"N","N"
2446270,1985,2,7,23,3,"N","N"
2446277,1985,2,7,30,3,"N","N"
2446620,1986,2,7,8,3,"N","N"
2446627,1986,2,7,15,3,"N","N"
2446634,1986,2,7,22,3,"N","N"
2446641,1986,2,7,29,3,"N","N"
2446984,1987,2,7,7,3,"N","N"
2446991,1987,2,7,14,3,"N","N"
2446998,1987,2,7,21,3,"N","N"
2447005,1987,2,7,28,3,"N","N"
2447348,1988,2,7,5,3,"N","N"
2447355,1988,2,7,12,3,"N","N"
2447362,1988,2,7,19,3,"N","N"
2447369,1988,2,7,26,3,"N","N"
2447712,1989,2,7,4,3,"N","N"
2447719,1989,2,7,11,3,"N","N"
2447726,1989,2,7,18,3,"N","N"
2447733,1989,2,7,25,3,"N","N"
2448076,1990,2,7,3,3,"N","N"
2448083,1990,2,7,10,3,"N","N"
2448090,1990,2,7,17,3,"N","N"
2448097,1990,2,7,24,3,"N","N"
2448104,1990,2,7,31,3,"N","N"
2448440,1991,2,7,2,3,"N","N"
2448447,1991,2,7,9,3,"N","N"
2448454,1991,2,7,16,3,"N","N"
2448461,1991,2,7,23,3,"N","N"
2448468,1991,2,7,30,3,"N","N"
2448811,1992,2,7,7,3,"N","N"
2448818,1992,2,7,14,3,"N","N"
2448825,1992,2,7,21,3,"N","N"
2448832,1992,2,7,28,3,"N","N"
2449175,1993,2,7,6,3,"N","N"
2449182,1993,2,7,13,3,"N","N"
2449189,1993,2,7,20,3,"N","N"
2449196,1993,2,7,27,3,"N","N"
2449546,1994,2,7,12,3,"N","N"
2449553,1994,2,7,19,3,"N","N"
2449560,1994,2,7,26,3,"N","N"
2449903,1995,2,7,4,3,"N","N"
2449910,1995,2,7,11,3,"N","N"
2449917,1995,2,7,18,3,"N","N"
2449924,1995,2,7,25,3,"N","N"
2450267,1996,2,7,2,3,"N","N"
2450274,1996,2,7,9,3,"N","N"
2450281,1996,2,7,16,3,"N","N"
2450288,1996,2,7,23,3,"N","N"
2450295,1996,2,7,30,3,"N","N"
2450638,1997,2,7,8,3,"N","N"
2450645,1997,2,7,15,3,"N","N"
2450652,1997,2,7,22,3,"N","N"
2450659,1997,2,7,29,3,"N","N"
2451002,1998,2,7,7,3,"N","N"
2451009,1998,2,7,14,3,"N","N"
2451016,1998,2,7,21,3,"N","N"
2451023,1998,2,7,28,3,"N","N"
2451366,1999,2,7,6,3,"N","N"
2451373,1999,2,7,13,3,"N","N"
2451380,1999,2,7,20,3,"N","N"
2451387,1999,2,7,27,3,"N","N"
2451737,2000,2,7,11,3,"N","N"
2451744,2000,2,7,18,3,"N","N"
2451751,2000,2,7,25,3,"N","N"
2452094,2001,2,7,3,3,"N","N"
2452101,2001,2,7,10,3,"N","N"
2452108,2001,2,7,17,3,"N","N"
2452115,2001,2,7,24,3,"N","N"
2452122,2001,2,7,31,3,"N","N"
2452458,2002,2,7,2,3,"N","N"
2452465,2002,2,7,9,3,"N","N"
2452472,2002,2,7,16,3,"N","N"
2452479,2002,2,7,23,3,"N","N"
2452486,2002,2,7,30,3,"N","N"
2452829,2003,2,7,8,3,"N","N"
2452836,2003,2,7,15,3,"N","N"
2452843,2003,2,7,22,3,"N","N"
2452850,2003,2,7,29,3,"N","N"
2453193,2004,2,7,6,3,"N","N"
2453200,2004,2,7,13,3,"N","N"
2453207,2004,2,7,20,3,"N","N"
2453214,2004,2,7,27,3,"N","N"
2453564,2005,2,7,12,3,"N","N"
2453571,2005,2,7,19,3,"N","N"
2453578,2005,2,7,26,3,"N","N"
2453921,2006,2,7,4,3,"N","N"
2453928,2006,2,7,11,3,"N","N"
2453935,2006,2,7,18,3,"N","N"
2453942,2006,2,7,25,3,"N","N"
2454285,2007,2,7,3,3,"N","N"
2454292,2007,2,7,10,3,"N","N"
2454299,2007,2,7,17,3,"N","N"
2454306,2007,2,7,24,3,"N","N"
2454313,2007,2,7,31,3,"N","N"
2454649,2008,2,7,1,3,"N","N"
2454656,2008,2,7,8,3,"N","N"
2454663,2008,2,7,15,3,"N","N"
2454670,2008,2,7,22,3,"N","N"
2454677,2008,2,7,29,3,"N","N"
2455020,2009,2,7,7,3,"N","N"
2455027,2009,2,7,14,3,"N","N"
2455034,2009,2,7,21,3,"N","N"
2455041,2009,2,7,28,3,"N","N"
2455384,2010,2,7,6,3,"N","N"
2455391,2010,2,7,13,3,"N","N"
2455398,2010,2,7,20,3,"N","N"
2455405,2010,2,7,27,3,"N","N"
2455755,2011,2,7,12,3,"N","N"
2455762,2011,2,7,19,3,"N","N"
2455769,2011,2,7,26,3,"N","N"
2456112,2012,2,7,3,3,"N","N"
2456119,2012,2,7,10,3,"N","N"
2456126,2012,2,7,17,3,"N","N"
2456133,2012,2,7,24,3,"N","N"
2456140,2012,2,7,31,3,"N","N"
2456476,2013,2,7,2,3,"N","N"
2456483,2013,2,7,9,3,"N","N"
2456490,2013,2,7,16,3,"N","N"
2456497,2013,2,7,23,3,"N","N"
2456504,2013,2,7,30,3,"N","N"
2456847,2014,2,7,8,3,"N","N"
2456854,2014,2,7,15,3,"N","N"
2456861,2014,2,7,22,3,"N","N"
2456868,2014,2,7,29,3,"N","N"
2457211,2015,2,7,7,3,"N","N"
2457218,2015,2,7,14,3,"N","N"
2457225,2015,2,7,21,3,"N","N"
2457232,2015,2,7,28,3,"N","N"
2457575,2016,2,7,5,3,"N","N"
2457582,2016,2,7,12,3,"N","N"
2457589,2016,2,7,19,3,"N","N"
2457596,2016,2,7,26,3,"N","N"
2457939,2017,2,7,4,3,"N","N"
2457946,2017,2,7,11,3,"N","N"
2457953,2017,2,7,18,3,"N","N"
2457960,2017,2,7,25,3,"N","N"
2458303,2018,2,7,3,3,"N","N"
2458310,2018,2,7,10,3,"N","N"
2458317,2018,2,7,17,3,"N","N"
2458324,2018,2,7,24,3,"N","N"
2458331,2018,2,7,31,3,"N","N"
2458667,2019,2,7,2,3,"N","N"
2458674,2019,2,7,9,3,"N","N"
2458681,2019,2,7,16,3,"N","N"
2458688,2019,2,7,23,3,"N","N"
2458695,2019,2,7,30,3,"N","N"
2459038,2020,2,7,7,3,"N","N"
2459045,2020,2,7,14,3,"N","N"
2459052,2020,2,7,21,3,"N","N"
2459059,2020,2,7,28,3,"N","N"
2459402,2021,2,7,6,3,"N","N"
2459409,2021,2,7,13,3,"N","N"
2459416,2021,2,7,20,3,"N","N"
2459423,2021,2,7,27,3,"N","N"
2459773,2022,2,7,12,3,"N","N"
2459780,2022,2,7,19,3,"N","N"
2459787,2022,2,7,26,3,"N","N"
2460130,2023,2,7,4,3,"N","N"
2460137,2023,2,7,11,3,"N","N"
2460144,2023,2,7,18,3,"N","N"
2460151,2023,2,7,25,3,"N","N"
2460494,2024,2,7,2,3,"N","N"
2460501,2024,2,7,9,3,"N","N"
2460508,2024,2,7,16,3,"N","N"
2460515,2024,2,7,23,3,"N","N"
2460522,2024,2,7,30,3,"N","N"
2460865,2025,2,7,8,3,"N","N"
2460872,2025,2,7,15,3,"N","N"
2460879,2025,2,7,22,3,"N","N"
2460886,2025,2,7,29,3,"N","N"
2461229,2026,2,7,7,3,"N","N"
2461236,2026,2,7,14,3,"N","N"
2461243,2026,2,7,21,3,"N","N"
2461250,2026,2,7,28,3,"N","N"
2461593,2027,2,7,6,3,"N","N"
2461600,2027,2,7,13,3,"N","N"
2461607,2027,2,7,20,3,"N","N"
2461614,2027,2,7,27,3,"N","N"
2461964,2028,2,7,11,3,"N","N"
2461971,2028,2,7,18,3,"N","N"
2461978,2028,2,7,25,3,"N","N"
2462321,2029,2,7,3,3,"N","N"
2462328,2029,2,7,10,3,"N","N"
2462335,2029,2,7,17,3,"N","N"
2462342,2029,2,7,24,3,"N","N"
2462349,2029,2,7,31,3,"N","N"
2462685,2030,2,7,2,3,"N","N"
2462692,2030,2,7,9,3,"N","N"
2462699,2030,2,7,16,3,"N","N"
2462706,2030,2,7,23,3,"N","N"
2462713,2030,2,7,30,3,"N","N"
2463056,2031,2,7,8,3,"N","N"
2463063,2031,2,7,15,3,"N","N"
2463070,2031,2,7,22,3,"N","N"
2463077,2031,2,7,29,3,"N","N"
2463420,2032,2,7,6,3,"N","N"
2463427,2032,2,7,13,3,"N","N"
2463434,2032,2,7,20,3,"N","N"
2463441,2032,2,7,27,3,"N","N"
2463791,2033,2,7,12,3,"N","N"
2463798,2033,2,7,19,3,"N","N"
2463805,2033,2,7,26,3,"N","N"
2464148,2034,2,7,4,3,"N","N"
2464155,2034,2,7,11,3,"N","N"
2464162,2034,2,7,18,3,"N","N"
2464169,2034,2,7,25,3,"N","N"
2464512,2035,2,7,3,3,"N","N"
2464519,2035,2,7,10,3,"N","N"
2464526,2035,2,7,17,3,"N","N"
2464533,2035,2,7,24,3,"N","N"
2464540,2035,2,7,31,3,"N","N"
2464876,2036,2,7,1,3,"N","N"
2464883,2036,2,7,8,3,"N","N"
2464890,2036,2,7,15,3,"N","N"
2464897,2036,2,7,22,3,"N","N"
2464904,2036,2,7,29,3,"N","N"
2465247,2037,2,7,7,3,"N","N"
2465254,2037,2,7,14,3,"N","N"
2465261,2037,2,7,21,3,"N","N"
2465268,2037,2,7,28,3,"N","N"
2465611,2038,2,7,6,3,"N","N"
2465618,2038,2,7,13,3,"N","N"
2465625,2038,2,7,20,3,"N","N"
2465632,2038,2,7,27,3,"N","N"
2465982,2039,2,7,12,3,"N","N"
2465989,2039,2,7,19,3,"N","N"
2465996,2039,2,7,26,3,"N","N"
2466339,2040,2,7,3,3,"N","N"
2466346,2040,2,7,10,3,"N","N"
2466353,2040,2,7,17,3,"N","N"
2466360,2040,2,7,24,3,"N","N"
2466367,2040,2,7,31,3,"N","N"
2466703,2041,2,7,2,3,"N","N"
2466710,2041,2,7,9,3,"N","N"
2466717,2041,2,7,16,3,"N","N"
2466724,2041,2,7,23,3,"N","N"
2466731,2041,2,7,30,3,"N","N"
2467074,2042,2,7,8,3,"N","N"
2467081,2042,2,7,15,3,"N","N"
2467088,2042,2,7,22,3,"N","N"
2467095,2042,2,7,29,3,"N","N"
2467438,2043,2,7,7,3,"N","N"
2467445,2043,2,7,14,3,"N","N"
2467452,2043,2,7,21,3,"N","N"
2467459,2043,2,7,28,3,"N","N"
2467802,2044,2,7,5,3,"N","N"
2467809,2044,2,7,12,3,"N","N"
2467816,2044,2,7,19,3,"N","N"
2467823,2044,2,7,26,3,"N","N"
2468166,2045,2,7,4,3,"N","N"
2468173,2045,2,7,11,3,"N","N"
2468180,2045,2,7,18,3,"N","N"
2468187,2045,2,7,25,3,"N","N"
2468530,2046,2,7,3,3,"N","N"
2468537,2046,2,7,10,3,"N","N"
2468544,2046,2,7,17,3,"N","N"
2468551,2046,2,7,24,3,"N","N"
2468558,2046,2,7,31,3,"N","N"
2468894,2047,2,7,2,3,"N","N"
2468901,2047,2,7,9,3,"N","N"
2468908,2047,2,7,16,3,"N","N"
2468915,2047,2,7,23,3,"N","N"
2468922,2047,2,7,30,3,"N","N"
2469265,2048,2,7,7,3,"N","N"
2469272,2048,2,7,14,3,"N","N"
2469279,2048,2,7,21,3,"N","N"
2469286,2048,2,7,28,3,"N","N"
2469629,2049,2,7,6,3,"N","N"
2469636,2049,2,7,13,3,"N","N"
2469643,2049,2,7,20,3,"N","N"
2469650,2049,2,7,27,3,"N","N"
2470000,2050,2,7,12,3,"N","N"
2470007,2050,2,7,19,3,"N","N"
2470014,2050,2,7,26,3,"N","N"
2470357,2051,2,7,4,3,"N","N"
2470364,2051,2,7,11,3,"N","N"
2470371,2051,2,7,18,3,"N","N"
2470378,2051,2,7,25,3,"N","N"
2470721,2052,2,7,2,3,"N","N"
2470728,2052,2,7,9,3,"N","N"
2470735,2052,2,7,16,3,"N","N"
2470742,2052,2,7,23,3,"N","N"
2470749,2052,2,7,30,3,"N","N"
2471092,2053,2,7,8,3,"N","N"
2471099,2053,2,7,15,3,"N","N"
2471106,2053,2,7,22,3,"N","N"
2471113,2053,2,7,29,3,"N","N"
2471456,2054,2,7,7,3,"N","N"
2471463,2054,2,7,14,3,"N","N"
2471470,2054,2,7,21,3,"N","N"
2471477,2054,2,7,28,3,"N","N"
2471820,2055,2,7,6,3,"N","N"
2471827,2055,2,7,13,3,"N","N"
2471834,2055,2,7,20,3,"N","N"
2471841,2055,2,7,27,3,"N","N"
2472191,2056,2,7,11,3,"N","N"
2472198,2056,2,7,18,3,"N","N"
2472205,2056,2,7,25,3,"N","N"
2472548,2057,2,7,3,3,"N","N"
2472555,2057,2,7,10,3,"N","N"
2472562,2057,2,7,17,3,"N","N"
2472569,2057,2,7,24,3,"N","N"
2472576,2057,2,7,31,3,"N","N"
2472912,2058,2,7,2,3,"N","N"
2472919,2058,2,7,9,3,"N","N"
2472926,2058,2,7,16,3,"N","N"
2472933,2058,2,7,23,3,"N","N"
2472940,2058,2,7,30,3,"N","N"
2473283,2059,2,7,8,3,"N","N"
2473290,2059,2,7,15,3,"N","N"
2473297,2059,2,7,22,3,"N","N"
2473304,2059,2,7,29,3,"N","N"
2473647,2060,2,7,6,3,"N","N"
2473654,2060,2,7,13,3,"N","N"
2473661,2060,2,7,20,3,"N","N"
2473668,2060,2,7,27,3,"N","N"
2474018,2061,2,7,12,3,"N","N"
2474025,2061,2,7,19,3,"N","N"
2474032,2061,2,7,26,3,"N","N"
2474375,2062,2,7,4,3,"N","N"
2474382,2062,2,7,11,3,"N","N"
2474389,2062,2,7,18,3,"N","N"
2474396,2062,2,7,25,3,"N","N"
2474739,2063,2,7,3,3,"N","N"
2474746,2063,2,7,10,3,"N","N"
2474753,2063,2,7,17,3,"N","N"
2474760,2063,2,7,24,3,"N","N"
2474767,2063,2,7,31,3,"N","N"
2475103,2064,2,7,1,3,"N","N"
2475110,2064,2,7,8,3,"N","N"
2475117,2064,2,7,15,3,"N","N"
2475124,2064,2,7,22,3,"N","N"
2475131,2064,2,7,29,3,"N","N"
2475474,2065,2,7,7,3,"N","N"
2475481,2065,2,7,14,3,"N","N"
2475488,2065,2,7,21,3,"N","N"
2475495,2065,2,7,28,3,"N","N"
2475838,2066,2,7,6,3,"N","N"
2475845,2066,2,7,13,3,"N","N"
2475852,2066,2,7,20,3,"N","N"
2475859,2066,2,7,27,3,"N","N"
2476209,2067,2,7,12,3,"N","N"
2476216,2067,2,7,19,3,"N","N"
2476223,2067,2,7,26,3,"N","N"
2476566,2068,2,7,3,3,"N","N"
2476573,2068,2,7,10,3,"N","N"
2476580,2068,2,7,17,3,"N","N"
2476587,2068,2,7,24,3,"N","N"
2476594,2068,2,7,31,3,"N","N"
2476930,2069,2,7,2,3,"N","N"
2476937,2069,2,7,9,3,"N","N"
2476944,2069,2,7,16,3,"N","N"
2476951,2069,2,7,23,3,"N","N"
2476958,2069,2,7,30,3,"N","N"
2477301,2070,2,7,8,3,"N","N"
2477308,2070,2,7,15,3,"N","N"
2477315,2070,2,7,22,3,"N","N"
2477322,2070,2,7,29,3,"N","N"
2477665,2071,2,7,7,3,"N","N"
2477672,2071,2,7,14,3,"N","N"
2477679,2071,2,7,21,3,"N","N"
2477686,2071,2,7,28,3,"N","N"
2478029,2072,2,7,5,3,"N","N"
2478036,2072,2,7,12,3,"N","N"
2478043,2072,2,7,19,3,"N","N"
2478050,2072,2,7,26,3,"N","N"
2478393,2073,2,7,4,3,"N","N"
2478400,2073,2,7,11,3,"N","N"
2478407,2073,2,7,18,3,"N","N"
2478414,2073,2,7,25,3,"N","N"
2478757,2074,2,7,3,3,"N","N"
2478764,2074,2,7,10,3,"N","N"
2478771,2074,2,7,17,3,"N","N"
2478778,2074,2,7,24,3,"N","N"
2478785,2074,2,7,31,3,"N","N"
2479121,2075,2,7,2,3,"N","N"
2479128,2075,2,7,9,3,"N","N"
2479135,2075,2,7,16,3,"N","N"
2479142,2075,2,7,23,3,"N","N"
2479149,2075,2,7,30,3,"N","N"
2479492,2076,2,7,7,3,"N","N"
2479499,2076,2,7,14,3,"N","N"
2479506,2076,2,7,21,3,"N","N"
2479513,2076,2,7,28,3,"N","N"
2479856,2077,2,7,6,3,"N","N"
2479863,2077,2,7,13,3,"N","N"
2479870,2077,2,7,20,3,"N","N"
2479877,2077,2,7,27,3,"N","N"
2480227,2078,2,7,12,3,"N","N"
2480234,2078,2,7,19,3,"N","N"
2480241,2078,2,7,26,3,"N","N"
2480584,2079,2,7,4,3,"N","N"
2480591,2079,2,7,11,3,"N","N"
2480598,2079,2,7,18,3,"N","N"
2480605,2079,2,7,25,3,"N","N"
2480948,2080,2,7,2,3,"N","N"
2480955,2080,2,7,9,3,"N","N"
2480962,2080,2,7,16,3,"N","N"
2480969,2080,2,7,23,3,"N","N"
2480976,2080,2,7,30,3,"N","N"
2481319,2081,2,7,8,3,"N","N"
2481326,2081,2,7,15,3,"N","N"
2481333,2081,2,7,22,3,"N","N"
2481340,2081,2,7,29,3,"N","N"
2481683,2082,2,7,7,3,"N","N"
2481690,2082,2,7,14,3,"N","N"
2481697,2082,2,7,21,3,"N","N"
2481704,2082,2,7,28,3,"N","N"
2482047,2083,2,7,6,3,"N","N"
2482054,2083,2,7,13,3,"N","N"
2482061,2083,2,7,20,3,"N","N"
2482068,2083,2,7,27,3,"N","N"
2482418,2084,2,7,11,3,"N","N"
2482425,2084,2,7,18,3,"N","N"
2482432,2084,2,7,25,3,"N","N"
2482775,2085,2,7,3,3,"N","N"
2482782,2085,2,7,10,3,"N","N"
2482789,2085,2,7,17,3,"N","N"
2482796,2085,2,7,24,3,"N","N"
2482803,2085,2,7,31,3,"N","N"
2483139,2086,2,7,2,3,"N","N"
2483146,2086,2,7,9,3,"N","N"
2483153,2086,2,7,16,3,"N","N"
2483160,2086,2,7,23,3,"N","N"
2483167,2086,2,7,30,3,"N","N"
2483510,2087,2,7,8,3,"N","N"
2483517,2087,2,7,15,3,"N","N"
2483524,2087,2,7,22,3,"N","N"
2483531,2087,2,7,29,3,"N","N"
2483874,2088,2,7,6,3,"N","N"
2483881,2088,2,7,13,3,"N","N"
2483888,2088,2,7,20,3,"N","N"
2483895,2088,2,7,27,3,"N","N"
2484245,2089,2,7,12,3,"N","N"
2484252,2089,2,7,19,3,"N","N"
2484259,2089,2,7,26,3,"N","N"
2484602,2090,2,7,4,3,"N","N"
2484609,2090,2,7,11,3,"N","N"
2484616,2090,2,7,18,3,"N","N"
2484623,2090,2,7,25,3,"N","N"
2484966,2091,2,7,3,3,"N","N"
2484973,2091,2,7,10,3,"N","N"
2484980,2091,2,7,17,3,"N","N"
2484987,2091,2,7,24,3,"N","N"
2484994,2091,2,7,31,3,"N","N"
2485330,2092,2,7,1,3,"N","N"
2485337,2092,2,7,8,3,"N","N"
2485344,2092,2,7,15,3,"N","N"
2485351,2092,2,7,22,3,"N","N"
2485358,2092,2,7,29,3,"N","N"
2485701,2093,2,7,7,3,"N","N"
2485708,2093,2,7,14,3,"N","N"
2485715,2093,2,7,21,3,"N","N"
2485722,2093,2,7,28,3,"N","N"
2486065,2094,2,7,6,3,"N","N"
2486072,2094,2,7,13,3,"N","N"
2486079,2094,2,7,20,3,"N","N"
2486086,2094,2,7,27,3,"N","N"
2486436,2095,2,7,12,3,"N","N"
2486443,2095,2,7,19,3,"N","N"
2486450,2095,2,7,26,3,"N","N"
2486793,2096,2,7,3,3,"N","N"
2486800,2096,2,7,10,3,"N","N"
2486807,2096,2,7,17,3,"N","N"
2486814,2096,2,7,24,3,"N","N"
2486821,2096,2,7,31,3,"N","N"
2487157,2097,2,7,2,3,"N","N"
2487164,2097,2,7,9,3,"N","N"
2487171,2097,2,7,16,3,"N","N"
2487178,2097,2,7,23,3,"N","N"
2487185,2097,2,7,30,3,"N","N"
2487528,2098,2,7,8,3,"N","N"
2487535,2098,2,7,15,3,"N","N"
2487542,2098,2,7,22,3,"N","N"
2487549,2098,2,7,29,3,"N","N"
2487892,2099,2,7,7,3,"N","N"
2487899,2099,2,7,14,3,"N","N"
2487906,2099,2,7,21,3,"N","N"
2487913,2099,2,7,28,3,"N","N"
2415267,1900,2,9,4,3,"N","N"
2415274,1900,2,9,11,3,"N","N"
2415281,1900,2,9,18,3,"N","N"
2415288,1900,2,9,25,3,"N","N"
2415631,1901,2,9,3,3,"N","N"
2415638,1901,2,9,10,3,"N","N"
2415645,1901,2,9,17,3,"N","N"
2415652,1901,2,9,24,3,"N","N"
2415995,1902,2,9,2,3,"N","N"
2416002,1902,2,9,9,3,"N","N"
2416009,1902,2,9,16,3,"N","N"
2416016,1902,2,9,23,3,"N","N"
2416023,1902,2,9,30,3,"N","N"
2416359,1903,2,9,1,3,"N","N"
2416366,1903,2,9,8,3,"N","N"
2416373,1903,2,9,15,3,"N","N"
2416380,1903,2,9,22,3,"N","N"
2416387,1903,2,9,29,3,"N","N"
2416730,1904,2,9,6,3,"N","N"
2416737,1904,2,9,13,3,"N","N"
2416744,1904,2,9,20,3,"N","N"
2416751,1904,2,9,27,3,"N","N"
2417094,1905,2,9,5,3,"N","N"
2417101,1905,2,9,12,3,"N","N"
2417108,1905,2,9,19,3,"N","N"
2417115,1905,2,9,26,3,"N","N"
2417458,1906,2,9,4,3,"N","N"
2417465,1906,2,9,11,3,"N","N"
2417472,1906,2,9,18,3,"N","N"
2417479,1906,2,9,25,3,"N","N"
2417822,1907,2,9,3,3,"N","N"
2417829,1907,2,9,10,3,"N","N"
2417836,1907,2,9,17,3,"N","N"
2417843,1907,2,9,24,3,"N","N"
2418186,1908,2,9,1,3,"N","N"
2418193,1908,2,9,8,3,"N","N"
2418200,1908,2,9,15,3,"N","N"
2418207,1908,2,9,22,3,"N","N"
