sr_returned_date_sk,sr_item_sk,sr_customer_sk,sr_store_sk,sr_return_quantity,sr_return_amt
2452293,1551,3952,1,25,485.5
2452698,973,6110,1,25,224.75
2451621,1496,195,1,25,377.5
2451072,1370,2790,1,25,1447.75
2451189,614,6150,1,25,96.25
2452420,727,7114,1,25,45.75
2452300,35,9878,1,25,425.5
2451249,1328,7698,1,25,2568.75
2452723,669,6031,1,25,26.25
2451161,188,1514,1,25,1181
2451585,634,2029,1,25,2564.25
2452416,1783,334,1,25,680
2451793,901,1322,1,25,1225.25
2452418,1524,6767,1,25,1188.75
2451306,370,7756,1,25,30.75
2452018,629,7306,1,24,0
2452320,925,6606,1,24,1855.92
2452233,609,2654,1,24,1910.88
2452366,1659,5875,1,24,1366.56
2452104,827,7533,1,24,1545.36
2451459,1309,5567,1,24,961.68
2451876,500,5475,1,24,2359.2
2451558,472,7193,1,24,238.32
2452034,871,6484,1,24,104.4
2451546,364,5000,1,24,1560.24
2451705,796,7578,1,24,553.2
2451898,353,3005,1,24,384.96
2452496,1453,1019,1,24,275.28
2451097,1084,1684,1,24,406.08
2451722,1292,8321,1,24,1564.08
2452514,1794,3037,1,24,2030.4
2451956,677,3251,1,24,843.84
2451166,1304,1743,1,24,299.76
2451880,1237,9472,1,24,172.32
2451540,1270,2011,1,24,901.44
2452371,1299,3918,1,24,48.96
2451413,1261,8527,1,24,989.28
2451982,1616,833,1,24,1612.8
2451547,964,6896,1,24,122.16
2451712,1282,6896,1,24,1126.8
2451675,806,324,1,24,22.8
2451701,929,8135,1,24,1130.4
2451211,830,660,1,24,500.88
2451769,1477,2705,1,24,251.04
2451973,609,2921,1,24,76.56
2452264,1389,3032,1,24,92.88
2452357,1779,5212,1,24,1486.8
,687,4648,1,24,1636.8
2451072,1588,7544,1,24,1179.36
2451556,496,5819,1,24,402
2451471,1345,9452,1,24,302.64
2452245,703,1463,1,24,437.52
2452766,870,8602,1,24,413.04
2451926,1712,6185,1,24,813.36
2451903,290,4937,1,24,104.88
2452066,968,8042,1,24,307.44
2452339,319,9925,1,24,273.6
2451101,776,6924,1,24,266.16
2452079,1661,7261,1,24,2264.4
2452623,1029,3604,1,24,143.76
2452304,1617,6688,1,24,676.32
2451106,217,8545,1,24,1268.4
2452576,1645,5976,1,24,281.76
2451887,1376,8277,1,24,1039.2
2451610,1238,5800,1,24,666.96
2452475,19,1619,1,24,73.44
2452733,541,8010,1,24,443.28
2452254,445,7381,1,24,828.24
2452684,1068,2032,1,24,823.92
2452320,387,7733,1,24,2869.44
2451238,1648,4091,1,24,424.8
2452056,937,2768,1,24,1285.68
2451260,691,7918,1,24,1032
2451103,1153,9075,1,24,354.24
2451191,166,305,1,24,0
2451320,566,383,1,24,0
2451743,643,8437,1,24,2362.32
2452449,1189,6622,1,24,150
2452245,445,16,1,24,293.76
2452257,909,710,1,24,56.64
2452050,559,7136,1,24,837.36
2452090,543,1551,1,24,459.6
2451081,844,4262,1,24,137.04
2451433,496,2497,1,24,1223.52
2451432,877,3417,1,24,693.36
2451952,1376,6203,1,24,119.04
2451772,1049,5455,1,24,718.08
2452061,845,8832,1,24,333.84
2452458,243,754,1,24,94.56
2451507,307,1988,1,24,1214.4
2451912,302,5579,1,24,102.48
2451185,460,919,1,24,2181.84
2452658,1776,5762,1,24,3099.36
2452747,861,3809,1,24,785.52
2451486,844,3377,1,24,360.48
2452276,1741,831,1,24,126.96
2452736,1194,860,1,24,56.88
2452051,233,9538,1,24,60.48
2451827,1040,4332,1,24,865.68
2452673,279,6140,1,24,488.16
2451910,625,4936,1,24,485.76
2451552,631,8547,1,24,230.16
2451980,881,2461,1,24,747.84
2451269,704,8347,1,24,393.12
2451344,1711,3578,1,24,168.96
2452795,1543,3411,1,24,2276.4
2451432,364,4320,1,24,480.48
2451798,1709,244,1,24,2041.44
2451496,145,7895,1,24,529.44
2452275,805,3491,1,24,70.08
2452193,629,3491,1,24,387.84
2452470,903,7540,1,24,2974.08
2452231,53,3596,1,24,177.36
2452667,1711,1385,1,24,220.56
2452372,737,7985,1,24,1001.28
2452376,990,5151,1,24,1381.2
2451338,769,3663,1,24,1042.8
2451262,1604,4324,1,24,232.56
2451902,133,1378,1,24,1716.72
2451611,652,3297,1,24,1737.36
2451074,1286,8844,1,24,284.16
2452103,279,2712,1,24,19.2
2451449,1039,782,1,24,2404.56
2451776,1223,8864,1,24,911.52
2451956,1379,4023,1,24,2624.64
2451948,314,306,1,24,3249.36
2452017,782,306,1,24,904.32
2451850,179,3663,1,24,1057.44
2452288,295,3521,1,24,754.08
2451232,710,2135,1,24,247.68
2451808,281,5607,1,24,1629.36
2452257,1177,1142,1,24,89.04
2451645,715,3830,1,24,1188.24
2451253,823,7209,1,24,516.72
2451101,523,6124,1,24,1835.28
2452325,1353,6977,1,24,573.84
2451871,835,1191,1,24,2160.96
2451186,964,7844,1,24,497.28
2451119,1093,142,1,24,1301.28
2451685,340,1977,1,24,922.56
2452390,529,6777,1,24,1276.32
2451947,851,2539,1,24,80.4
2451720,107,8840,1,24,862.32
2451981,215,9531,1,24,365.76
2451668,1441,9040,1,24,103.44
2451975,1529,4876,1,24,9.12
2451472,296,5860,1,24,1834.08
2452144,1439,3525,1,24,1802.88
2452051,353,65,1,24,39.84
2451077,883,422,1,24,816
2451608,536,2704,1,24,372.72
2452209,1109,1181,1,24,1724.88
2451427,646,8969,1,24,432.24
2452178,1565,3455,1,24,426
2451339,580,8549,1,24,280.32
2451322,25,5010,1,24,1836.24
2451600,1174,1471,1,24,1695.6
2452241,13,8558,1,24,169.68
2450979,1006,8648,1,24,1182.72
2451690,1405,4738,1,24,1038
2451924,1682,9997,1,24,128.4
2451458,892,5682,1,24,814.56
2451416,565,4511,1,24,171.36
2451959,1465,7199,1,24,502.08
2451264,640,4520,1,24,1668.72
2451236,1070,1716,1,24,1890.72
2452507,729,1847,1,24,77.04
2451521,559,8005,1,24,181.44
2452556,63,7090,1,24,254.64
2451553,397,8377,1,24,310.08
2451191,1478,5986,1,24,353.52
2452712,150,7945,1,24,574.56
2452637,1099,2925,1,24,1087.44
2451161,781,1288,1,24,473.52
2451587,1330,3410,1,24,1293.36
2452665,1203,1525,1,24,2774.16
2452265,329,8903,1,24,670.8
2451998,1231,120,1,24,887.76
2451244,679,7743,1,24,531.6
2450984,1051,4437,1,24,0
2451529,1016,5963,1,24,326.64
2451558,92,8144,1,24,2073.12
2451870,1073,6632,1,24,369.12
2451632,211,3137,1,24,1904.64
2451628,244,8954,1,24,11.04
2452642,723,2189,1,24,1175.76
2451490,1612,924,1,24,355.2
2451622,548,6685,1,24,948
2451209,1076,5136,1,24,417.84
2452519,990,5544,1,24,268.8
2452377,577,3334,1,24,960
2451566,259,9690,1,24,463.44
2452595,885,92,1,24,283.68
2451367,19,6196,1,24,712.8
2452162,969,7659,1,24,1176.24
2451859,1712,1688,1,24,143.04
2452240,133,2438,1,24,590.16
2451835,1082,6499,1,24,94.08
2451029,872,5443,1,24,366
2451277,1075,4141,1,24,341.76
2451247,866,8041,1,24,2872.8
2452643,768,1115,1,24,28.08
2451660,50,7136,1,24,1064.88
2451596,298,3044,1,24,2610
2452273,1087,5953,1,24,1099.44
2451702,602,5047,1,24,575.52
2452661,471,6222,1,24,124.08
2452683,1077,4871,1,24,469.68
2451058,1084,4304,1,24,1114.32
2452297,1385,4610,1,24,1613.28
2451794,863,1697,1,24,1446.24
2451204,595,5502,1,24,890.88
2452003,331,8495,1,24,2399.04
2452311,1131,815,1,24,826.32
2451239,1555,3154,1,24,80.88
2451089,172,9162,1,24,2252.88
2451675,1777,6235,1,24,2318.4
2451823,1196,6801,1,24,929.04
2452219,595,1988,1,24,76.08
2451522,1021,5224,1,24,602.4
2451493,856,654,1,24,3001.68
2452706,1069,402,1,24,825.12
2452510,1255,5791,1,24,27.36
2452197,1695,4092,1,24,1276.32
2451660,1028,2741,1,24,2643.84
2451614,1358,2460,1,24,398.4
2451546,380,2312,1,24,89.52
2452476,1191,1706,1,24,147.6
2451144,142,3389,1,24,901.68
2452684,897,7992,1,24,1723.68
2451931,1531,4328,1,24,311.52
2451202,1100,8193,1,24,1716.72
2452746,1287,892,1,24,2140.56
2451999,515,8640,1,24,218.4
2451906,1709,1148,1,24,137.04
2451637,637,3394,1,24,225.36
2451124,811,7025,1,24,1639.44
2452569,1590,3358,1,24,561.36
2451697,902,6542,1,24,319.44
2451078,799,8270,1,24,502.8
2452683,960,7992,1,24,368.16
2452715,1585,4510,1,24,1024.8
2451254,776,6097,1,24,600.96
2451078,476,8865,1,24,433.44
2452532,1542,2841,1,24,105.36
2452602,235,3145,1,24,56.16
2452029,389,8355,1,24,2603.76
2452265,1155,1428,1,24,2208.72
2452698,985,88,1,24,601.68
2451874,212,9243,1,24,1406.64
2452259,255,5309,1,24,143.76
2452125,835,2065,1,24,1184.64
2452689,819,9093,1,24,1107.12
2451689,296,1431,1,24,1072.08
2452319,95,1144,1,24,1593.6
2452292,85,8079,1,24,559.2
2451148,1180,2505,1,24,923.52
2452285,549,2235,1,24,312.48
2451041,362,1280,1,24,185.52
2452240,75,1601,1,24,473.52
2451888,301,9669,1,24,195.36
2451008,160,5838,1,24,398.64
2451218,1090,4638,1,24,427.68
2451587,1621,7098,1,24,2963.76
2451583,1034,9805,1,24,1314.96
2452180,1647,4550,1,24,2045.28
2451203,536,3344,1,24,2121.84
2451991,893,7436,1,24,362.16
2452635,259,6876,1,24,534.72
2452630,849,2290,1,24,825.6
2452614,1693,8137,1,24,232.56
2452557,747,9533,1,24,1201.2
2451897,1556,6386,1,24,182.64
2451277,1016,2315,1,24,92.4
2452503,267,103,1,24,1320
2451135,10,2478,1,24,1897.68
2451313,532,6841,1,24,282.72
2452262,1431,5378,1,24,496.56
2452020,471,5019,1,24,1271.28
2452474,639,5445,1,24,968.88
2451503,32,6298,1,24,1296
2451634,1693,8187,1,24,92.4
2451548,1634,5417,1,24,2156.88
2451569,539,1479,1,24,170.4
2451374,253,4579,1,24,1566.72
2451307,220,8944,1,24,364.08
2452089,1247,5016,1,24,912.24
2452487,169,9029,1,24,42.96
2452336,1641,9807,1,24,282.48
2451604,827,9432,1,24,418.8
2450883,94,8772,1,24,454.8
2451684,920,2806,1,24,252.96
2451619,637,1724,1,24,1693.44
2451685,1321,2357,1,24,408.96
2451163,274,725,1,24,561.36
2452759,1669,7258,1,24,110.4
2451655,610,1735,1,24,68.16
2451822,740,823,1,24,1170.96
2451803,725,574,1,24,80.88
2451869,920,188,1,24,599.04
2452585,1585,3909,1,24,337.2
2451200,1735,5687,1,24,2224.32
2452362,639,1716,1,24,141.12
2451639,836,665,1,24,130.32
2452341,1560,3926,1,24,1515.12
2451242,368,2256,1,24,270.96
2452709,1710,7166,1,24,447.36
2451608,398,2553,1,24,28.08
2451293,542,7373,1,24,1166.88
2451122,1292,6846,1,24,308.16
2451210,46,6996,1,24,1092.24
2452723,1795,7989,1,24,1202.64
2451128,940,5871,1,24,156.24
2451690,721,631,1,24,378.48
2452606,87,3227,1,24,183.12
2452280,507,1825,1,24,1236
2452034,1303,665,1,24,624.48
2451966,1141,6339,1,24,233.76
2452521,1387,7471,1,24,2344.32
2452355,583,1233,1,24,867.6
2451576,1708,5274,1,24,198.48
2451283,506,2681,1,24,871.92
2452724,1777,7598,1,24,841.68
2452711,1008,9355,1,24,2427.84
2452616,1681,6465,1,24,336.48
2451805,1631,5057,1,24,599.76
2451612,493,3910,1,24,1083.84
2452299,617,6686,1,24,380.4
2451961,695,7973,1,24,1520.88
2451829,1445,5386,1,24,1193.76
2452079,223,6427,1,24,374.88
2452014,1556,2624,1,24,1621.92
2452421,897,1154,1,24,638.4
2452610,51,7504,1,24,359.28
2451044,218,8392,1,24,1492.56
2452577,561,9226,1,24,255.36
2451944,803,8694,1,24,53.52
2451964,1262,2602,1,24,1499.04
2452272,455,4983,1,24,1220.88
2451990,1370,8185,1,24,79.92
2451261,158,1492,1,24,1431.36
2452016,239,5759,1,24,59.04
2452755,829,7159,1,24,1091.52
2451665,982,9356,1,24,0
2451871,91,2417,1,24,1603.68
2451278,1483,385,1,24,1156.8
2452660,1627,8663,1,24,17.04
2452689,805,4789,1,24,127.2
2452434,1242,6166,1,24,67.68
2452392,1203,6492,1,24,88.56
2452627,55,9978,1,24,246.96
2451540,403,1522,1,24,260.64
2452431,1680,3132,1,24,1019.04
2452205,799,4808,1,24,541.2
2451628,817,7799,1,24,482.4
2452627,567,9327,1,24,290.88
2452257,1181,4613,1,24,255.6
2452755,1431,4723,1,24,724.08
2452686,189,6188,1,24,231.36
2452304,335,8045,1,24,499.2
2452020,775,1616,1,24,702.48
2452170,49,3835,1,24,2028.72
2451253,784,984,1,24,1229.52
2451848,1381,9136,1,24,296.64
2451203,908,3246,1,24,381.36
2452672,1434,5690,1,24,415.2
2451072,364,6284,1,24,1222.56
2451015,334,4780,1,24,1720.8
2451201,127,4141,1,24,82.8
2450933,1336,2066,1,24,1738.8
2451987,1178,5315,1,24,364.56
2451875,1141,2616,1,24,2034
2452412,267,7611,1,24,2478.48
2452687,751,1861,1,24,789.6
2451122,1418,9763,1,24,407.52
2451257,349,2610,1,24,443.52
2451548,1700,9932,1,24,991.44
2451210,226,5899,1,24,646.8
2451397,1652,5091,1,24,197.04
2451249,472,3113,1,24,570.96
2452251,325,2449,1,24,172.56
2451872,320,8543,1,24,131.04
2451228,742,505,1,24,321.6
2452301,539,3506,1,24,49.2
2452336,543,6705,1,24,126.48
2451945,1136,5286,1,24,303.84
2450932,193,5259,1,24,1481.76
2452071,43,9641,1,24,188.64
2451433,1042,3075,1,24,240.48
2452633,13,4488,1,24,869.76
2451372,1237,8691,1,24,197.04
2452237,301,3451,1,24,187.92
2451820,1159,9791,1,24,19.68
2451453,220,3915,1,24,2469.84
2451963,569,7424,1,24,80.16
2451228,1783,8719,1,24,753.6
2451667,1085,6344,1,24,936.48
2451365,614,9842,1,24,1676.88
2451880,746,9619,1,24,1460.88
2451278,1598,9490,1,24,877.2
2451499,1309,6703,1,24,374.4
2450893,1766,8512,1,24,78.96
2451258,1486,3782,1,24,2732.4
2451986,728,2132,1,23,587.19
2451173,488,4682,1,23,1216.93
2451652,1060,8327,1,23,714.84
2452674,1104,7925,1,23,303.37
2452063,797,1484,1,23,3486.11
2452701,1639,685,1,23,3646.19
2451606,337,3484,1,23,31.97
2452348,1757,3624,1,23,946.68
2450998,1256,162,1,23,80.96
2451249,824,4920,1,23,1029.94
2451966,638,3251,1,23,1489.48
2452318,1781,9297,1,23,725.19
2452310,1395,9297,1,23,3131.68
2452716,285,5002,1,23,446.43
2451144,1579,1704,1,23,457.93
2452312,505,8833,1,23,978.88
2451934,1028,1480,1,23,565.34
2451471,700,3365,1,23,963.24
2452002,1592,9478,1,23,36.57
2452331,597,7668,1,23,780.16
2451258,1118,498,1,23,598.23
2451487,1555,2649,1,23,1686.36
2451605,1684,3155,1,23,471.04
2451671,436,2836,1,23,0
2452745,1044,3387,1,23,254.84
2451241,88,2362,1,23,227.01
2451217,448,6621,1,23,148.12
2451167,374,9887,1,23,513.59
2451184,962,6331,1,23,230.92
2452119,1597,1375,1,23,1655.54
2451754,1520,8424,1,23,867.79
2451941,1193,1548,1,23,988.54
2451481,1652,9900,1,23,100.28
2452743,1770,8462,1,23,735.77
2451785,461,4741,1,23,959.33
2452161,1073,5195,1,23,181.01
2452264,1181,5031,1,23,70.84
2451606,1604,2625,1,23,402.04
2451783,1391,9792,1,23,1289.38
2451791,829,3232,1,23,801.32
2451104,373,573,1,23,59.34
2452489,456,871,1,23,632.04
2451898,499,4843,1,23,171.81
2451853,1085,8101,1,23,1931.08
2451111,115,1791,1,23,1432.9
2452688,127,5262,1,23,338.56
2452063,273,7645,1,23,129.26
2451792,1412,6575,1,23,2412.47
2452689,432,3271,1,23,62.1
2451265,709,7945,1,23,1698.09
2452584,117,2250,1,23,1195.77
2452160,1081,7745,1,23,227.7
2451584,553,7466,1,23,1750.07
2451365,1498,9853,1,23,575.92
2451728,2,6162,1,23,335.8
2452153,365,2620,1,23,190.9
2451240,1028,4196,1,23,509.22
2451340,668,7990,1,23,1981.45
2452034,1,6008,1,23,1014.07
2451826,143,4461,1,23,2198.57
2451655,1622,4936,1,23,540.27
2451269,679,9191,1,23,1613.45
2451728,1081,9317,1,23,1523.06
2451019,667,4061,1,23,842.03
2451069,1117,8391,1,23,100.97
2451195,206,7663,1,23,1513.86
2452305,23,5706,1,23,1998.01
2452001,1191,6324,1,23,3127.08
2452646,1008,1427,1,23,1069.96
2450994,49,966,1,23,888.95
2451665,1633,9792,1,23,1893.82
2452350,1015,4408,1,23,681.72
2452462,840,6900,1,23,87.63
2451522,841,8583,1,23,988.54
2451599,1220,2588,1,23,1056.16
2451367,265,3441,1,23,1334.46
2452406,103,8857,1,23,186.53
2450870,1454,3251,1,23,664.93
2452242,1349,6931,1,23,600.99
2452158,671,2141,1,23,1897.27
2451330,1042,3853,1,23,2289.65
2451785,422,534,1,23,1389.89
2452762,945,7156,1,23,2024.23
2451777,758,8027,1,23,247.25
2451266,410,9809,1,23,687.01
2452585,1029,503,1,23,349.37
2452585,1164,5584,1,23,1107.45
2452304,1093,790,1,23,373.29
2451636,631,2936,1,23,393.53
2450986,1168,4714,1,23,1319.05
2451587,1759,7878,1,23,913.33
2452054,607,3419,1,23,2919.85
2452721,1483,7259,1,23,1668.65
2452191,1225,8672,1,23,173.19
2451078,1114,8661,1,23,1494.08
2452671,793,3950,1,23,841.57
2451053,1400,9530,1,23,1730.06
2451888,515,9540,1,23,2204.32
2452334,635,9789,1,23,1315.14
2451468,1525,7414,1,23,164.68
2452472,1290,8914,1,23,313.95
2451048,634,7490,1,23,1602.18
2452653,1203,1286,1,23,881.36
2452605,1713,5823,1,23,17.25
2452190,317,3274,1,23,936.79
2452406,373,241,1,23,255.53
2451041,25,5014,1,23,286.81
2451543,55,8721,1,23,1437.5
2451605,1666,5495,1,23,1743.86
2451542,304,1325,1,23,1972.25
2452410,1313,3705,1,23,957.26
2452439,727,1150,1,23,2798.87
2451131,1117,8905,1,23,1265.46
2451163,1513,1058,1,23,1209.11
2451067,1381,1222,1,23,928.28
2451217,806,7086,1,23,2125.66
2451852,602,226,1,23,2712.62
2452331,289,8617,1,23,322.69
2451991,1723,4673,1,23,628.82
2452722,1005,6326,1,23,551.77
2451942,883,743,1,23,726.57
2452355,1223,7273,1,23,590.87
2451939,1421,8419,1,23,2657.19
2452292,1369,9039,1,23,705.41
2451976,1619,327,1,23,311.42
2451925,1427,308,1,23,857.67
2452239,847,8011,1,23,1299.27
2451095,1339,8078,1,23,1748.46
2451144,668,1614,1,23,888.72
2452247,261,7861,1,23,1265.46
2451498,4,9606,1,23,1135.97
2450977,184,6435,1,23,117.3
2451265,998,9401,1,23,2826.24
2451491,1291,8655,1,23,1550.43
2451104,706,3582,1,23,982.79
2451315,13,5409,1,23,2891.79
2451529,812,5531,1,23,1120.33
2452626,187,1507,1,23,686.55
2451783,866,8494,1,23,1420.94
2451781,1691,7033,1,23,1463.49
2450989,1624,2080,1,23,933.8
2451161,1742,9812,1,23,1464.64
2451026,424,9637,1,23,197.34
2451678,38,2430,1,23,2864.88
2452020,1005,9644,1,23,779.93
2452398,341,9413,1,23,752.33
2451924,785,9873,1,23,2547.71
2451752,332,4854,1,23,389.16
2452488,615,1952,1,23,820.87
2451859,1207,7157,1,23,389.16
2452005,1177,4418,1,23,2506.54
2452135,763,8377,1,23,765.67
2451062,1669,7518,1,23,1187.72
2451374,1159,8281,1,23,9.66
2451482,1016,5048,1,23,2087.48
2452419,1269,6086,1,23,427.8
2452411,504,6835,1,23,207.46
2451207,1504,3384,1,23,679.42
2451001,196,9245,1,23,883.89
2452290,1055,9284,1,23,408.48
2451624,1300,6317,1,23,159.85
2452189,1717,409,1,23,1688.2
2452676,954,9187,1,23,2825.32
2451664,1744,8903,1,23,355.58
2451940,905,1830,1,23,266.8
2452613,1122,5892,1,23,1507.19
2451563,1654,353,1,23,1091.35
2451221,196,880,1,23,1545.14
2452305,153,3868,1,23,2211.91
2451821,1169,4468,1,23,799.71
2451595,1672,9996,1,23,990.38
2451937,841,4744,1,23,304.06
2452298,1733,38,1,23,84.41
2451820,1213,210,1,23,1733.74
2451985,461,5545,1,23,1920.73
2451631,302,9536,1,23,1332.85
2452449,504,1834,1,23,2159.7
2451968,1435,7686,1,23,251.62
2452337,1169,8857,1,23,578.68
2451554,487,3740,1,23,230.46
2451734,1406,2547,1,23,2041.48
2452661,631,3195,1,23,854.22
2451272,206,4020,1,23,264.04
2452367,901,9780,1,23,23
2452536,237,8497,1,23,483.23
2451025,841,1419,1,23,1064.67
2452163,1141,4090,1,23,2485.61
2452003,457,1843,1,23,602.37
2452275,773,9829,1,23,1386.21
2452695,319,531,1,23,1442.79
2452311,685,7452,1,23,1822.52
2451690,583,8069,1,23,658.49
2451570,1240,1249,1,23,699.89
2451448,692,8791,1,23,1594.13
2452044,19,8837,1,23,773.95
2451761,55,1566,1,23,1315.6
2451127,344,4025,1,23,1583.09
2452074,1573,5891,1,23,124.66
2452297,1619,5243,1,23,624.22
2451109,1453,9307,1,23,257.6
2451947,866,3875,1,23,1949.48
2452370,1095,7268,1,23,55.89
2451688,1640,3145,1,23,579.83
2451666,746,4692,1,23,36.34
2451564,274,6891,1,23,149.5
2451185,190,4058,1,23,0
2451164,1130,7085,1,23,634.34
2452692,288,7844,1,23,1084.68
2451537,1454,3490,1,23,632.73
2451910,656,8699,1,23,1097.1
2452025,917,3450,1,23,172.5
,329,1208,1,23,64.4
2451870,935,8146,1,23,62.33
2451136,1321,7025,1,23,1544.68
2451164,1126,3748,1,23,451.26
2451564,544,8895,1,23,629.51
2452062,739,6205,1,23,655.73
2452737,1543,8901,1,23,2480.32
2452351,1113,8134,1,23,2701.35
2451595,734,4518,1,23,142.37
2452188,803,8865,1,23,985.78
2451775,1747,6760,1,23,993.14
2451208,1256,6208,1,23,381.11
2451885,673,6374,1,23,2636.26
2451230,1694,5930,1,23,1386.9
2451596,295,4879,1,23,1439.8
2452574,600,6283,1,23,291.87
2452645,1771,6001,1,23,588.11
2451839,1193,5624,1,23,2561.51
2451566,1480,5020,1,23,776.71
2451959,1669,8282,1,23,146.74
2452671,51,4744,1,23,149.96
2451909,343,922,1,23,356.5
2451794,1387,9767,1,23,1196.69
2452208,1013,4826,1,23,45.54
2452577,834,6001,1,23,192.97
2451925,1385,387,1,23,43.93
2451678,130,312,1,23,571.78
2452059,713,9529,1,23,350.29
2451944,1355,48,1,23,242.65
2452043,1529,4175,1,23,1803.43
2452659,781,60,1,23,540.04
2452171,1471,4109,1,23,193.43
2451953,164,8493,1,23,151.8
2451721,1301,9177,1,23,239.89
2452389,679,8216,1,23,1187.95
2451963,607,1770,1,23,243.11
2450987,1738,4848,1,23,1839.31
2451152,1634,9542,1,23,922.07
2452204,91,8915,1,23,1221.07
2452516,405,8329,1,23,113.62
2452335,1453,1437,1,23,256.91
2451534,862,780,1,23,611.57
2452307,417,7122,1,23,482.77
2451010,526,4685,1,23,609.04
2450973,1142,564,1,23,185.15
2452287,509,8015,1,23,1169.32
2451344,536,8229,1,23,1067.2
2451086,536,1746,1,23,129.26
2451431,619,2277,1,23,1144.02
2452415,870,5986,1,23,69
2451876,79,8263,1,23,2235.37
2451530,211,4632,1,23,1072.95
2451384,1153,3362,1,23,630.66
2452007,1565,1551,1,23,783.61
2452271,969,317,1,23,234.6
2451258,164,8138,1,23,399.51
2451396,1405,3120,1,23,792.12
2452509,1278,158,1,23,150.88
2451193,940,6110,1,23,3701.39
2451662,313,9835,1,23,585.58
2452309,937,1030,1,23,950.13
2452272,541,2362,1,23,441.14
2452494,60,1461,1,23,398.59
2452438,589,5341,1,23,1501.67
2451851,1175,1493,1,23,318.55
2451940,1231,737,1,23,470.35
2451948,559,7662,1,23,297.62
2451230,145,9569,1,23,1117.34
2452294,819,3145,1,23,23
2452623,1113,9415,1,23,1417.03
2452670,774,4723,1,23,351.21
2451873,1616,862,1,23,43.01
2452371,981,4752,1,23,350.29
2452610,822,2132,1,23,35.19
2451582,697,1666,1,23,528.77
2450984,140,6640,1,23,436.54
2452497,1411,1852,1,23,49.22
2451574,1733,5607,1,23,1054.09
2452117,1779,5560,1,23,419.52
2452036,1550,4887,1,23,429.87
2452701,504,4040,1,23,452.64
2451932,302,3255,1,23,534.06
2451492,1642,1858,1,23,202.86
2452368,329,179,1,23,175.95
2451071,1705,7594,1,23,64.63
