c_customer_sk,c_birth_year,c_birth_country,c_preferred_cust_flag
7776,1954,"MEXICO","Y"
7777,1949,"CÔTE D'IVOIRE","Y"
7781,1924,"FIJI","Y"
7800,1986,"KOREA, REPUBLIC OF","Y"
7801,1946,"CAMBODIA","Y"
7807,1984,"DOMINICA","Y"
7823,1946,"NAURU","Y"
7824,1940,"PARAGUAY","Y"
7832,1984,"GUAM","Y"
7836,1950,"FINLAND","Y"
7841,1941,"AFGHANISTAN","Y"
7846,1989,"TURKEY","Y"
7852,1940,"MYANMAR","Y"
7856,1989,"PARAGUAY","Y"
7881,1991,"BOUVET ISLAND","Y"
7892,1924,"AZERBAIJAN","Y"
7909,1991,"MALDIVES","Y"
7910,1984,"EGYPT","Y"
7929,1946,"VIET NAM","Y"
7943,1944,"SAINT LUCIA","Y"
7957,1965,"ERITREA","Y"
7969,1961,"BOLIVIA","Y"
7972,1950,"SLOVAKIA","Y"
7980,,"SYRIAN ARAB REPUBLIC","Y"
7989,1941,"MARSHALL ISLANDS","Y"
8005,1944,"LITHUANIA","Y"
8009,1991,"ARUBA","Y"
8044,1954,"SINGAPORE","Y"
8055,1924,"KIRIBATI","Y"
8059,1941,"UNITED ARAB EMIRATES","Y"
8061,1989,"HONG KONG","Y"
8063,1926,"SUDAN","Y"
8070,1944,"INDIA","Y"
8074,1946,"FRENCH POLYNESIA","Y"
8098,1944,"ARGENTINA","Y"
8102,1924,"SEYCHELLES","Y"
8118,1926,"SOLOMON ISLANDS","Y"
8124,1946,"ISLE OF MAN","Y"
8126,1940,"ITALY","Y"
8171,1991,"AZERBAIJAN","Y"
8202,1949,"MARSHALL ISLANDS","Y"
8203,1986,"ANGUILLA","Y"
8204,,"SINGAPORE","Y"
8225,1976,"LATVIA","Y"
8236,1924,"GABON","Y"
8253,1940,"GUINEA","Y"
8269,,"DENMARK","Y"
8283,1965,"ALGERIA","Y"
8285,1950,"PARAGUAY","Y"
8287,1965,"FRANCE","Y"
8306,1949,"LUXEMBOURG","Y"
8309,1944,"BOLIVIA","Y"
8312,1946,"MALTA","Y"
8313,1946,"MALAYSIA","Y"
8365,1986,"THAILAND","Y"
8372,1965,"FRENCH POLYNESIA","Y"
8373,1989,"IRELAND","Y"
8387,1954,"ZAMBIA","Y"
8391,1941,"UNITED ARAB EMIRATES","Y"
8421,1984,"INDIA","Y"
8428,1986,"MAURITIUS","Y"
8433,1936,"MALAYSIA","Y"
8444,1936,"NETHERLANDS ANTILLES","Y"
8449,1926,"AMERICAN SAMOA","Y"
8457,1936,"FIJI","Y"
8465,1940,"PAKISTAN","Y"
8466,1926,"PAPUA NEW GUINEA","Y"
8469,1946,"ANGUILLA","Y"
8472,1965,"JORDAN","Y"
8475,1949,"BRAZIL","Y"
8481,1965,"ALAND ISLANDS","Y"
8482,1941,"SAMOA","Y"
8487,1986,"AFGHANISTAN","Y"
8492,1924,"CYPRUS","Y"
8501,1941,"FRANCE","Y"
8526,1976,"FAROE ISLANDS","Y"
8538,1984,"SWEDEN","Y"
8539,1950,"MOLDOVA, REPUBLIC OF","Y"
8547,1936,"MARSHALL ISLANDS","Y"
8554,,"KAZAKHSTAN","Y"
8575,1924,"JAMAICA","Y"
8588,1941,"NEW ZEALAND","Y"
8592,1986,"MAURITANIA","Y"
8615,1950,"FINLAND","Y"
8642,1976,"ICELAND","Y"
8656,1924,"DOMINICA","Y"
8677,1944,"TONGA","Y"
8679,1949,"BANGLADESH","Y"
8688,1976,"RWANDA","Y"
8689,1924,"TIMOR-LESTE","Y"
8692,1984,"MOROCCO","Y"
8706,1986,"YEMEN","Y"
8727,1954,"TIMOR-LESTE","Y"
8729,1989,"SWAZILAND","Y"
8736,1940,"ARGENTINA","Y"
8760,1965,"TIMOR-LESTE","Y"
8762,1941,"UNITED KINGDOM","Y"
8766,1954,"SAINT HELENA","Y"
8771,1954,"HAITI","Y"
8815,1965,"ANTIGUA AND BARBUDA","Y"
8822,1954,"FINLAND","Y"
8850,1954,"ETHIOPIA","Y"
8855,1946,"SLOVENIA","Y"
8861,1946,"VIET NAM","Y"
8872,1991,"NORWAY","Y"
8877,1961,"TAJIKISTAN","Y"
8892,1926,"BELIZE","Y"
8897,1991,"CÔTE D'IVOIRE","Y"
8905,1991,"BULGARIA","Y"
8912,1924,"FRENCH POLYNESIA","Y"
8913,1965,"GEORGIA","Y"
8918,1976,"PERU","Y"
8921,1940,"AMERICAN SAMOA","Y"
8923,1926,"COMOROS","Y"
8926,1976,"ALGERIA","Y"
8937,1924,"ITALY","Y"
8949,1924,"JERSEY","Y"
8963,1954,"SLOVAKIA","Y"
8979,1989,"VANUATU","Y"
9004,1989,"EGYPT","Y"
9019,1949,"BAHRAIN","Y"
9032,1941,"FINLAND","Y"
9049,1936,"GUADELOUPE","Y"
9073,1961,"NORWAY","Y"
9077,1986,"TIMOR-LESTE","Y"
9087,1984,"FAROE ISLANDS","Y"
9089,1944,"ANTIGUA AND BARBUDA","Y"
9113,1961,"CUBA","Y"
9116,1949,"MALAYSIA","Y"
9126,1924,"GEORGIA","Y"
9135,1989,"GUERNSEY","Y"
9140,1940,"UZBEKISTAN","Y"
9145,,"GEORGIA","Y"
9167,1941,"FRENCH POLYNESIA","Y"
9201,1986,"TUVALU","Y"
9204,1924,"BELIZE","Y"
9205,1991,"BERMUDA","Y"
9207,1984,"SWAZILAND","Y"
9220,1986,"NEW ZEALAND","Y"
9241,1950,"GERMANY","Y"
9256,1986,"NORFOLK ISLAND","Y"
9285,1946,"ETHIOPIA","Y"
9297,1949,"ERITREA","Y"
9298,1965,"MALDIVES","Y"
9319,1949,"BRUNEI DARUSSALAM","Y"
9325,1965,"MADAGASCAR","Y"
9326,1940,"MONGOLIA","Y"
9329,1984,"BENIN","Y"
9334,1940,"SERBIA","Y"
9341,1940,"MONTSERRAT","Y"
9343,1976,"NAMIBIA","Y"
9351,1976,"SENEGAL","Y"
9355,1986,"SAUDI ARABIA","Y"
9356,1976,"WALLIS AND FUTUNA","Y"
9357,1940,"SOLOMON ISLANDS","Y"
9362,1926,"JAMAICA","Y"
9393,1936,"SURINAME","Y"
9398,1946,"ETHIOPIA","Y"
9419,1926,"EL SALVADOR","Y"
9426,1976,"TOGO","Y"
9442,1940,"FIJI","Y"
9446,1946,"FIJI","Y"
9457,1961,"TOGO","Y"
9489,1989,"NETHERLANDS","Y"
9495,1976,"SUDAN","Y"
9527,1949,"MALAYSIA","Y"
9545,1976,"AFGHANISTAN","Y"
9547,,"IRELAND","Y"
9548,1940,"BULGARIA","Y"
9565,1940,"BURKINA FASO","Y"
9584,1950,"SAINT HELENA","Y"
9602,1976,"VIRGIN ISLANDS, U.S.","Y"
9603,1944,"TONGA","Y"
9615,1940,"LIBERIA","Y"
9623,1986,"KAZAKHSTAN","Y"
9626,1944,"SWITZERLAND","Y"
9631,1944,"SWAZILAND","Y"
9651,,"GIBRALTAR","Y"
9653,1976,"ALBANIA","Y"
9661,1936,"YEMEN","Y"
9662,1986,"IRAQ","Y"
9682,1944,"ANGOLA","Y"
9695,1954,"SPAIN","Y"
9698,1940,"CZECH REPUBLIC","Y"
9701,1954,"FAROE ISLANDS","Y"
9704,1950,"CAMBODIA","Y"
9726,1924,"NEPAL","Y"
9737,1984,"MALTA","Y"
9741,1924,"MEXICO","Y"
9742,1976,"ECUADOR","Y"
9753,1989,"VIRGIN ISLANDS, U.S.","Y"
9797,1941,"BANGLADESH","Y"
9807,1926,"BELARUS","Y"
9811,1954,"SAMOA","Y"
9815,1954,"ISRAEL","Y"
9822,1940,"IRAQ","Y"
9826,1944,"GHANA","Y"
9829,1941,"MONGOLIA","Y"
9836,1940,"CAMBODIA","Y"
9839,1949,"MEXICO","Y"
9875,1936,"ALGERIA","Y"
9879,1941,"MACAO","Y"
9909,1936,"AUSTRIA","Y"
9919,1949,"AFGHANISTAN","Y"
9923,1989,"SAMOA","Y"
9924,1991,"RWANDA","Y"
9932,1986,"BOTSWANA","Y"
9935,1986,"ALAND ISLANDS","Y"
9949,1950,"QATAR","Y"
9958,1961,"HONDURAS","Y"
9963,1936,"MONGOLIA","Y"
9972,1986,"WESTERN SAHARA","Y"
9981,1989,"BRUNEI DARUSSALAM","Y"
9987,1961,"SLOVENIA","Y"
9990,1924,"PARAGUAY","Y"
9996,1991,"CHINA","Y"
9997,1991,"KYRGYZSTAN","Y"
9999,1989,"SIERRA LEONE","Y"
209,1987,"ANDORRA","Y"
492,1987,"CYPRUS","Y"
494,1987,"GAMBIA","Y"
523,1987,"SRI LANKA","Y"
600,1987,"GUYANA","Y"
1331,1987,"MONACO","Y"
1376,1987,"NEPAL","Y"
1383,1987,"DJIBOUTI","Y"
1476,1987,"KAZAKHSTAN","Y"
1499,1987,"COMOROS","Y"
1503,1987,"QATAR","Y"
1559,1987,"ALGERIA","Y"
1685,1987,"BOUVET ISLAND","Y"
1950,1987,"BHUTAN","Y"
1971,1987,"COMOROS","Y"
2220,1987,"NORFOLK ISLAND","Y"
2433,1987,"UKRAINE","Y"
2492,1987,"ANGOLA","Y"
2500,1987,"ICELAND","Y"
2859,1987,"VANUATU","Y"
3524,1987,"ZIMBABWE","Y"
3538,1987,"NETHERLANDS ANTILLES","Y"
3735,1987,"BELIZE","Y"
4202,1987,"BERMUDA","Y"
4236,1987,"THAILAND","Y"
4326,1987,"JAPAN","Y"
4482,1987,"JERSEY","Y"
4803,1987,"MALI","Y"
4814,1987,"MOLDOVA, REPUBLIC OF","Y"
4860,1987,"HAITI","Y"
5216,1987,"PUERTO RICO","Y"
5417,1987,"NICARAGUA","Y"
5429,1987,"MALI","Y"
5438,1987,"PORTUGAL","Y"
5471,1987,"IRELAND","Y"
5845,1987,"SAINT HELENA","Y"
6061,1987,"GERMANY","Y"
6124,1987,"BOUVET ISLAND","Y"
6434,1987,"AUSTRIA","Y"
6485,1987,"WALLIS AND FUTUNA","Y"
6528,1987,"ZAMBIA","Y"
6892,1987,"JAMAICA","Y"
6921,1987,"QATAR","Y"
7017,1987,"ETHIOPIA","Y"
7172,1987,"BHUTAN","Y"
7451,1987,"BURUNDI","Y"
7568,1987,"INDONESIA","Y"
7606,1987,"FAROE ISLANDS","Y"
7928,1987,"PUERTO RICO","Y"
8034,1987,"SIERRA LEONE","Y"
8130,1987,"MALI","Y"
8324,1987,"ICELAND","Y"
8619,1987,"ISRAEL","Y"
8819,1987,"CZECH REPUBLIC","Y"
8874,1987,"AMERICAN SAMOA","Y"
9122,1987,"CHRISTMAS ISLAND","Y"
9212,1987,"FRENCH POLYNESIA","Y"
9291,1987,"MALTA","Y"
9312,1987,"LESOTHO","Y"
9509,1987,"TOGO","Y"
9699,1987,"FRANCE","Y"
9795,1987,"SRI LANKA","Y"
9848,1987,"GAMBIA","Y"
9965,1987,"ALGERIA","Y"
91,1962,"MARTINIQUE","Y"
230,1962,"SOUTH AFRICA","Y"
358,1962,"DENMARK","Y"
442,1962,"ALBANIA","Y"
533,1962,"LESOTHO","Y"
1063,1962,"INDIA","Y"
1406,1962,"BOTSWANA","Y"
1981,1962,"HUNGARY","Y"
2116,1962,"BURKINA FASO","Y"
2205,1962,"UZBEKISTAN","Y"
2217,1962,"PANAMA","Y"
2594,1962,"PITCAIRN","Y"
2661,1962,"DOMINICA","Y"
2770,1962,"MONTENEGRO","Y"
2982,1962,"GEORGIA","Y"
3110,1962,"VENEZUELA","Y"
3160,1962,"OMAN","Y"
3518,1962,"MARSHALL ISLANDS","Y"
3607,1962,"ERITREA","Y"
3730,1962,"GRENADA","Y"
3885,1962,"ALGERIA","Y"
3915,1962,"SAMOA","Y"
4052,1962,"NIGER","Y"
4175,1962,"GUAM","Y"
4375,1962,"SWAZILAND","Y"
4418,1962,"TONGA","Y"
4423,1962,"SOLOMON ISLANDS","Y"
4651,1962,"SIERRA LEONE","Y"
4793,1962,"UGANDA","Y"
4918,1962,"NEW CALEDONIA","Y"
4936,1962,"TIMOR-LESTE","Y"
5005,1962,"IRAQ","Y"
5183,1962,"SWEDEN","Y"
5465,1962,"JORDAN","Y"
5519,1962,"DOMINICA","Y"
5521,1962,"ARGENTINA","Y"
5551,1962,"GAMBIA","Y"
5579,1962,"CHINA","Y"
6086,1962,"BELIZE","Y"
6219,1962,"UNITED STATES","Y"
6806,1962,"JERSEY","Y"
7019,1962,"NEPAL","Y"
7156,1962,"BERMUDA","Y"
7157,1962,"SOLOMON ISLANDS","Y"
7379,1962,"MOLDOVA, REPUBLIC OF","Y"
7638,1962,"HONG KONG","Y"
7663,1962,"NEPAL","Y"
7714,1962,"NEPAL","Y"
7902,1962,"BELARUS","Y"
7979,1962,"EGYPT","Y"
8254,1962,"NICARAGUA","Y"
8288,1962,"MARSHALL ISLANDS","Y"
8358,1962,"IRELAND","Y"
8535,1962,"UNITED STATES","Y"
8663,1962,"EGYPT","Y"
8687,1962,"EL SALVADOR","Y"
8697,1962,"PORTUGAL","Y"
8770,1962,"CHRISTMAS ISLAND","Y"
8798,1962,"ALBANIA","Y"
8839,1962,"PORTUGAL","Y"
9104,1962,"ARGENTINA","Y"
9447,1962,"ANGOLA","Y"
9588,1962,"AZERBAIJAN","Y"
9868,1962,"MALAYSIA","Y"
220,1977,"GUAM","Y"
375,1977,"SAUDI ARABIA","Y"
1045,1977,"ANGUILLA","Y"
1173,1977,"TURKMENISTAN","Y"
1249,1977,"SOLOMON ISLANDS","Y"
1268,1977,"MOLDOVA, REPUBLIC OF","Y"
1618,1977,"SYRIAN ARAB REPUBLIC","Y"
1621,1977,"SWITZERLAND","Y"
2250,1977,"LUXEMBOURG","Y"
2278,1977,"MACAO","Y"
2349,1977,"UGANDA","Y"
2415,1977,"EQUATORIAL GUINEA","Y"
2461,1977,"LUXEMBOURG","Y"
2536,1977,"CYPRUS","Y"
2565,1977,"SLOVENIA","Y"
2613,1977,"SOUTH AFRICA","Y"
2633,1977,"CAMEROON","Y"
2713,1977,"ANTARCTICA","Y"
2827,1977,"NIUE","Y"
2960,1977,"BURUNDI","Y"
3246,1977,"NEW CALEDONIA","Y"
3249,1977,"AUSTRALIA","Y"
3556,1977,"FRANCE","Y"
3564,1977,"ESTONIA","Y"
3606,1977,"ANDORRA","Y"
3934,1977,"JAPAN","Y"
4168,1977,"AZERBAIJAN","Y"
4442,1977,"ZAMBIA","Y"
4457,1977,"MONGOLIA","Y"
4595,1977,"GIBRALTAR","Y"
4776,1977,"UKRAINE","Y"
4971,1977,"ARUBA","Y"
5485,1977,"RÉUNION","Y"
5492,1977,"PORTUGAL","Y"
5880,1977,"SLOVENIA","Y"
6110,1977,"SIERRA LEONE","Y"
6135,1977,"LIBERIA","Y"
6227,1977,"GUYANA","Y"
6258,1977,"SUDAN","Y"
6779,1977,"SOUTH AFRICA","Y"
6784,1977,"FRENCH POLYNESIA","Y"
6974,1977,"ZIMBABWE","Y"
7572,1977,"SUDAN","Y"
7912,1977,"EQUATORIAL GUINEA","Y"
8033,1977,"SIERRA LEONE","Y"
8039,1977,"THAILAND","Y"
8123,1977,"DJIBOUTI","Y"
8325,1977,"UNITED STATES","Y"
8347,1977,"JAPAN","Y"
8570,1977,"LUXEMBOURG","Y"
8591,1977,"ANDORRA","Y"
8637,1977,"NAURU","Y"
8650,1977,"LIBERIA","Y"
8732,1977,"CAMEROON","Y"
8862,1977,"NETHERLANDS","Y"
8955,1977,"SINGAPORE","Y"
9009,1977,"PAKISTAN","Y"
9275,1977,"SERBIA","Y"
9306,1977,"BRUNEI DARUSSALAM","Y"
9559,1977,"AUSTRALIA","Y"
9657,1977,"GUAM","Y"
9658,1977,"RUSSIAN FEDERATION","Y"
9705,1977,"OMAN","Y"
9818,1977,"SPAIN","Y"
16,1933,"PHILIPPINES","Y"
55,1933,"UNITED KINGDOM","Y"
137,1933,"BAHRAIN","Y"
196,1933,"BOUVET ISLAND","Y"
217,1933,"MALI","Y"
572,1933,"TIMOR-LESTE","Y"
762,1933,"GUERNSEY","Y"
1442,1933,"SLOVENIA","Y"
1586,1933,"UZBEKISTAN","Y"
1776,1933,"BAHAMAS","Y"
1896,1933,"QATAR","Y"
1900,1933,"SINGAPORE","Y"
1949,1933,"GIBRALTAR","Y"
1994,1933,"VANUATU","Y"
2067,1933,"BANGLADESH","Y"
2074,1933,"LITHUANIA","Y"
2096,1933,"EQUATORIAL GUINEA","Y"
2170,1933,"NEPAL","Y"
2172,1933,"HONG KONG","Y"
2545,1933,"DOMINICA","Y"
2642,1933,"BARBADOS","Y"
3506,1933,"CAMBODIA","Y"
3517,1933,"MONGOLIA","Y"
3748,1933,"NICARAGUA","Y"
3806,1933,"GERMANY","Y"
4102,1933,"TUNISIA","Y"
4106,1933,"CAMEROON","Y"
4259,1933,"COMOROS","Y"
4511,1933,"BOUVET ISLAND","Y"
4532,1933,"FRENCH GUIANA","Y"
4676,1933,"MALDIVES","Y"
4798,1933,"FRANCE","Y"
4896,1933,"ANTIGUA AND BARBUDA","Y"
5035,1933,"VANUATU","Y"
5181,1933,"NIUE","Y"
5241,1933,"SERBIA","Y"
5379,1933,"BELIZE","Y"
5381,1933,"IRELAND","Y"
5443,1933,"SOUTH AFRICA","Y"
5473,1933,"MALDIVES","Y"
5527,1933,"BELARUS","Y"
5597,1933,"GRENADA","Y"
5635,1933,"ZAMBIA","Y"
5745,1933,"NAURU","Y"
6207,1933,"FINLAND","Y"
6886,1933,"FIJI","Y"
7111,1933,"NORWAY","Y"
7271,1933,"BENIN","Y"
7289,1933,"BENIN","Y"
7397,1933,"BAHAMAS","Y"
7417,1933,"KOREA, REPUBLIC OF","Y"
7576,1933,"FIJI","Y"
7715,1933,"ARGENTINA","Y"
7908,1933,"BOUVET ISLAND","Y"
8162,1933,"KIRIBATI","Y"
8238,1933,"NIGER","Y"
8319,1933,"KIRIBATI","Y"
8925,1933,"RUSSIAN FEDERATION","Y"
9203,1933,"GUINEA-BISSAU","Y"
9315,1933,"CHINA","Y"
9421,1933,"QATAR","Y"
9467,1933,"BOUVET ISLAND","Y"
9637,1933,"THAILAND","Y"
9713,1933,"TUVALU","Y"
30,1956,"GUAM","Y"
73,1956,"ISRAEL","Y"
306,1956,"SINGAPORE","Y"
404,1956,"BAHAMAS","Y"
536,1956,"LIECHTENSTEIN","Y"
802,1956,"SAINT HELENA","Y"
1023,1956,"ZIMBABWE","Y"
1042,1956,"SIERRA LEONE","Y"
1060,1956,"ZAMBIA","Y"
1333,1956,"BELIZE","Y"
1445,1956,"DENMARK","Y"
1640,1956,"HONDURAS","Y"
1670,1956,"TOKELAU","Y"
1744,1956,"TIMOR-LESTE","Y"
1882,1956,"MOLDOVA, REPUBLIC OF","Y"
1907,1956,"OMAN","Y"
2080,1956,"WESTERN SAHARA","Y"
2145,1956,"ANTIGUA AND BARBUDA","Y"
2368,1956,"PANAMA","Y"
2563,1956,"NIUE","Y"
2806,1956,"VANUATU","Y"
2922,1956,"SOLOMON ISLANDS","Y"
2983,1956,"PAKISTAN","Y"
2986,1956,"NORFOLK ISLAND","Y"
3182,1956,"KAZAKHSTAN","Y"
3398,1956,"GRENADA","Y"
3497,1956,"FRENCH POLYNESIA","Y"
3584,1956,"BARBADOS","Y"
4001,1956,"UNITED STATES","Y"
4063,1956,"SLOVAKIA","Y"
4080,1956,"TURKMENISTAN","Y"
4159,1956,"FIJI","Y"
4177,1956,"FIJI","Y"
4216,1956,"KUWAIT","Y"
4278,1956,"FRENCH GUIANA","Y"
4365,1956,"SWEDEN","Y"
4372,1956,"TOKELAU","Y"
4543,1956,"AUSTRALIA","Y"
4590,1956,"ARMENIA","Y"
4938,1956,"FAROE ISLANDS","Y"
5002,1956,"SOLOMON ISLANDS","Y"
5215,1956,"BURKINA FASO","Y"
5327,1956,"JAMAICA","Y"
6233,1956,"ALBANIA","Y"
6456,1956,"BOLIVIA","Y"
6506,1956,"NETHERLANDS","Y"
6623,1956,"BOLIVIA","Y"
7173,1956,"CAMEROON","Y"
7437,1956,"VANUATU","Y"
7837,1956,"OMAN","Y"
7982,1956,"AFGHANISTAN","Y"
8256,1956,"MOROCCO","Y"
8303,1956,"ISLE OF MAN","Y"
8311,1956,"SURINAME","Y"
8379,1956,"SAN MARINO","Y"
8726,1956,"BURKINA FASO","Y"
8754,1956,"VIRGIN ISLANDS, U.S.","Y"
8980,1956,"MOLDOVA, REPUBLIC OF","Y"
8998,1956,"SOMALIA","Y"
9024,1956,"AMERICAN SAMOA","Y"
9112,1956,"IRAQ","Y"
9136,1956,"MONGOLIA","Y"
9277,1956,"BELARUS","Y"
9482,1956,"KUWAIT","Y"
149,1992,"GRENADA","Y"
166,1992,"NAURU","Y"
1037,1992,"PANAMA","Y"
1053,1992,"PANAMA","Y"
1116,1992,"PORTUGAL","Y"
1178,1992,"PERU","Y"
1244,1992,"ALGERIA","Y"
1266,1992,"HAITI","Y"
1453,1992,"PITCAIRN","Y"
1497,1992,"DJIBOUTI","Y"
1657,1992,"JORDAN","Y"
1901,1992,"ICELAND","Y"
1922,1992,"ARUBA","Y"
2089,1992,"AZERBAIJAN","Y"
2092,1992,"PHILIPPINES","Y"
2118,1992,"JAMAICA","Y"
3027,1992,"MAURITIUS","Y"
3098,1992,"JERSEY","Y"
3211,1992,"CROATIA","Y"
3455,1992,"VANUATU","Y"
3474,1992,"NEW CALEDONIA","Y"
3539,1992,"CAPE VERDE","Y"
3553,1992,"TRINIDAD AND TOBAGO","Y"
3773,1992,"EQUATORIAL GUINEA","Y"
3780,1992,"SOMALIA","Y"
3786,1992,"EL SALVADOR","Y"
3858,1992,"CHRISTMAS ISLAND","Y"
4593,1992,"MALDIVES","Y"
4800,1992,"URUGUAY","Y"
4937,1992,"ICELAND","Y"
5307,1992,"ALGERIA","Y"
5664,1992,"MAURITIUS","Y"
5775,1992,"CÔTE D'IVOIRE","Y"
5857,1992,"WALLIS AND FUTUNA","Y"
5884,1992,"TOGO","Y"
5978,1992,"PANAMA","Y"
6018,1992,"ISRAEL","Y"
6115,1992,"SLOVENIA","Y"
6390,1992,"SWEDEN","Y"
6408,1992,"SLOVAKIA","Y"
6515,1992,"MALAYSIA","Y"
6574,1992,"MYANMAR","Y"
6701,1992,"ANTIGUA AND BARBUDA","Y"
6798,1992,"TURKEY","Y"
8026,1992,"HONG KONG","Y"
8170,1992,"PERU","Y"
8326,1992,"UZBEKISTAN","Y"
8393,1992,"IRAQ","Y"
8408,1992,"CAYMAN ISLANDS","Y"
8459,1992,"INDIA","Y"
8491,1992,"SRI LANKA","Y"
8564,1992,"FRENCH POLYNESIA","Y"
8572,1992,"PAPUA NEW GUINEA","Y"
8626,1992,"VIET NAM","Y"
8741,1992,"CUBA","Y"
8791,1992,"HONDURAS","Y"
8796,1992,"CHILE","Y"
8818,1992,"MOZAMBIQUE","Y"
8967,1992,"MYANMAR","Y"
8969,1992,"MONTSERRAT","Y"
9392,1992,"SLOVENIA","Y"
9529,1992,"PANAMA","Y"
9703,1992,"ESTONIA","Y"
9709,1992,"BELGIUM","Y"
9993,1992,"FINLAND","Y"
4,1983,"MEXICO","Y"
86,1983,"BRUNEI DARUSSALAM","Y"
180,1983,"JAPAN","Y"
274,1983,"SAINT LUCIA","Y"
290,1983,"MOZAMBIQUE","Y"
316,1983,"UZBEKISTAN","Y"
717,1983,"BERMUDA","Y"
1419,1983,"ANTARCTICA","Y"
1436,1983,"KAZAKHSTAN","Y"
1634,1983,"MONACO","Y"
1719,1983,"SOLOMON ISLANDS","Y"
1892,1983,"TURKMENISTAN","Y"
2207,1983,"GUERNSEY","Y"
2352,1983,"NEW ZEALAND","Y"
2448,1983,"SOMALIA","Y"
2468,1983,"JAPAN","Y"
2476,1983,"NORFOLK ISLAND","Y"
2530,1983,"THAILAND","Y"
2616,1983,"SAINT LUCIA","Y"
2723,1983,"ECUADOR","Y"
2876,1983,"BURKINA FASO","Y"
3347,1983,"NICARAGUA","Y"
3430,1983,"BARBADOS","Y"
3477,1983,"PANAMA","Y"
3533,1983,"NORWAY","Y"
3690,1983,"JAPAN","Y"
3923,1983,"LIECHTENSTEIN","Y"
4155,1983,"BULGARIA","Y"
4276,1983,"TRINIDAD AND TOBAGO","Y"
4293,1983,"IRAQ","Y"
4611,1983,"BAHRAIN","Y"
4897,1983,"CAYMAN ISLANDS","Y"
4992,1983,"NAURU","Y"
5209,1983,"FRANCE","Y"
5326,1983,"SLOVAKIA","Y"
5432,1983,"CROATIA","Y"
5591,1983,"BELIZE","Y"
5731,1983,"AMERICAN SAMOA","Y"
5982,1983,"GIBRALTAR","Y"
6245,1983,"AMERICAN SAMOA","Y"
6260,1983,"RÉUNION","Y"
6271,1983,"BAHAMAS","Y"
6404,1983,"ERITREA","Y"
6435,1983,"GAMBIA","Y"
6453,1983,"EL SALVADOR","Y"
6532,1983,"KOREA, REPUBLIC OF","Y"
6580,1983,"EQUATORIAL GUINEA","Y"
6670,1983,"CAMEROON","Y"
6787,1983,"ITALY","Y"
6881,1983,"LESOTHO","Y"
6906,1983,"LEBANON","Y"
7088,1983,"BRAZIL","Y"
7363,1983,"MOLDOVA, REPUBLIC OF","Y"
7567,1983,"UNITED STATES","Y"
8195,1983,"NIGER","Y"
8272,1983,"SINGAPORE","Y"
8370,1983,"LEBANON","Y"
8662,1983,"RÉUNION","Y"
9007,1983,"ROMANIA","Y"
9105,1983,"KAZAKHSTAN","Y"
9192,1983,"FRENCH POLYNESIA","Y"
9255,1983,"HONG KONG","Y"
9670,1983,"SIERRA LEONE","Y"
9801,1983,"SYRIAN ARAB REPUBLIC","Y"
9973,1983,"TONGA","Y"
59,1947,"HUNGARY","Y"
353,1947,"SENEGAL","Y"
354,1947,"MOZAMBIQUE","Y"
393,1947,"BELIZE","Y"
430,1947,"LEBANON","Y"
434,1947,"MOLDOVA, REPUBLIC OF","Y"
893,1947,"MEXICO","Y"
1000,1947,"MOROCCO","Y"
1274,1947,"PERU","Y"
1379,1947,"AUSTRALIA","Y"
1413,1947,"BERMUDA","Y"
1632,1947,"ARUBA","Y"
1737,1947,"GREECE","Y"
1948,1947,"MOZAMBIQUE","Y"
2129,1947,"JORDAN","Y"
2176,1947,"CANADA","Y"
2290,1947,"RWANDA","Y"
2378,1947,"BRUNEI DARUSSALAM","Y"
2698,1947,"GUADELOUPE","Y"
2965,1947,"MARTINIQUE","Y"
3162,1947,"SPAIN","Y"
3302,1947,"SURINAME","Y"
3450,1947,"LEBANON","Y"
3486,1947,"SLOVENIA","Y"
3487,1947,"ZIMBABWE","Y"
3537,1947,"BURUNDI","Y"
3565,1947,"DENMARK","Y"
4331,1947,"SAINT LUCIA","Y"
4399,1947,"MONGOLIA","Y"
4510,1947,"EL SALVADOR","Y"
4600,1947,"SAINT HELENA","Y"
4678,1947,"SENEGAL","Y"
4813,1947,"KENYA","Y"
5091,1947,"KAZAKHSTAN","Y"
5172,1947,"CYPRUS","Y"
5263,1947,"EGYPT","Y"
5292,1947,"SURINAME","Y"
5403,1947,"ERITREA","Y"
6184,1947,"GERMANY","Y"
6335,1947,"PERU","Y"
6471,1947,"DENMARK","Y"
6819,1947,"CUBA","Y"
6845,1947,"ZIMBABWE","Y"
6864,1947,"PALAU","Y"
7004,1947,"NEPAL","Y"
7098,1947,"MAYOTTE","Y"
7129,1947,"SAINT LUCIA","Y"
7475,1947,"SAUDI ARABIA","Y"
7633,1947,"FAROE ISLANDS","Y"
7826,1947,"ARGENTINA","Y"
8028,1947,"NICARAGUA","Y"
8743,1947,"KYRGYZSTAN","Y"
8768,1947,"SENEGAL","Y"
8776,1947,"SEYCHELLES","Y"
8890,1947,"PITCAIRN","Y"
8891,1947,"MONGOLIA","Y"
8915,1947,"SUDAN","Y"
9110,1947,"LUXEMBOURG","Y"
9377,1947,"TOGO","Y"
9480,1947,"RÉUNION","Y"
9654,1947,"VANUATU","Y"
9851,1947,"MONACO","Y"
